CustomerID,Age,Subscription Months,Satisfaction Score (1-10),Feedback
4558,32.0,24.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4559,20.0,20.0,6.0,"Some meals were great, others were average."
4560,23.0,8.0,8.0,The subscription saves me so much time!
4561,,1.0,5.0,I wish they had more flexible delivery times.
4562,17.0,4.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
4563,32.0,,5.0,"Some meals were great, others were average."
4564,24.0,17.0,7.0,"The service was okay, but portions could be bigger."
4565,19.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4566,24.0,4.0,6.0,"The service was okay, but portions could be bigger."
4567,21.0,14.0,9.0,"Great meal plans, and customer service is fantastic."
4568,27.0,6.0,5.0,"The service was okay, but portions could be bigger."
4569,22.0,15.0,10.0,"Healthy, tasty, and super easy to prepare!"
4570,,14.0,,"Not bad, but not outstanding either."
4571,24.0,19.0,6.0,I wish they had more flexible delivery times.
4572,18.0,1.0,6.0,I wish they had more flexible delivery times.
4573,,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4574,19.0,,6.0,"Not bad, but not outstanding either."
4575,23.0,21.0,6.0,"Not bad, but not outstanding either."
4576,26.0,5.0,7.0,I wish they had more flexible delivery times.
4577,24.0,1.0,5.0,"Not bad, but not outstanding either."
4578,26.0,3.0,10.0,"Great meal plans, and customer service is fantastic."
4579,28.0,,,"The service was okay, but portions could be bigger."
4580,19.0,13.0,9.0,Loved the variety and convenience of the meals!
4581,25.0,10.0,7.0,"Good quality, needs more variety."
4582,,9.0,5.0,"Some meals were great, others were average."
4583,26.0,,7.0,"Good quality, needs more variety."
4584,,19.0,9.0,Loved the variety and convenience of the meals!
4585,20.0,1.0,,"Good quality, needs more variety."
4586,27.0,7.0,9.0,The subscription saves me so much time!
4587,31.0,1.0,9.0,"Healthy, tasty, and super easy to prepare!"
4588,,1.0,9.0,The subscription saves me so much time!
4589,20.0,1.0,,"The service was okay, but portions could be bigger."
4590,26.0,6.0,5.0,"The service was okay, but portions could be bigger."
4591,18.0,,6.0,"Some meals were great, others were average."
4592,22.0,1.0,7.0,"Good quality, needs more variety."
4593,31.0,,8.0,Loved the variety and convenience of the meals!
4594,25.0,15.0,3.0,Too expensive for the portion size.
4595,16.0,1.0,7.0,I wish they had more flexible delivery times.
4596,16.0,1.0,7.0,"Some meals were great, others were average."
4597,26.0,4.0,6.0,"Some meals were great, others were average."
4598,29.0,14.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
4599,,2.0,8.0,"Healthy, tasty, and super easy to prepare!"
4600,27.0,24.0,10.0,"Great meal plans, and customer service is fantastic."
4601,32.0,3.0,7.0,"Some meals were great, others were average."
4602,34.0,,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4603,27.0,1.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
4604,28.0,9.0,10.0,"Great meal plans, and customer service is fantastic."
4605,14.0,2.0,5.0,"Good quality, needs more variety."
4606,35.0,7.0,6.0,"Not bad, but not outstanding either."
4607,22.0,2.0,6.0,"Not bad, but not outstanding either."
4608,,3.0,8.0,"Healthy, tasty, and super easy to prepare!"
4609,,15.0,8.0,Loved the variety and convenience of the meals!
4610,33.0,10.0,5.0,I wish they had more flexible delivery times.
4611,36.0,1.0,7.0,"Not bad, but not outstanding either."
4612,26.0,,,The ingredients didn’t seem fresh.
4613,30.0,,10.0,"Great meal plans, and customer service is fantastic."
4614,25.0,1.0,6.0,"Not bad, but not outstanding either."
4615,20.0,5.0,7.0,"Good quality, needs more variety."
4616,,,6.0,"Not bad, but not outstanding either."
4617,22.0,5.0,9.0,"Healthy, tasty, and super easy to prepare!"
4618,33.0,12.0,1.0,Too expensive for the portion size.
4619,31.0,1.0,,"Not bad, but not outstanding either."
4620,,1.0,7.0,"Good quality, needs more variety."
4621,34.0,,6.0,"Good quality, needs more variety."
4622,36.0,24.0,10.0,The subscription saves me so much time!
4623,24.0,11.0,5.0,I wish they had more flexible delivery times.
4624,21.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4625,16.0,4.0,8.0,Loved the variety and convenience of the meals!
4626,36.0,2.0,10.0,Loved the variety and convenience of the meals!
4627,,8.0,6.0,"The service was okay, but portions could be bigger."
4628,31.0,4.0,6.0,"Not bad, but not outstanding either."
4629,21.0,24.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4630,33.0,1.0,8.0,"Healthy, tasty, and super easy to prepare!"
4631,21.0,7.0,4.0,Delivery was late.
4632,19.0,9.0,6.0,"Good quality, needs more variety."
4633,24.0,13.0,8.0,The subscription saves me so much time!
4634,,,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4635,28.0,9.0,6.0,"Some meals were great, others were average."
4636,25.0,2.0,1.0,Too expensive for the portion size.
4637,28.0,4.0,8.0,The subscription saves me so much time!
4638,24.0,18.0,5.0,"Not bad, but not outstanding either."
4639,22.0,23.0,3.0,The meals were bland and arrived late!
4640,22.0,10.0,1.0,Delivery was late.
4641,35.0,3.0,9.0,"Healthy, tasty, and super easy to prepare!"
4642,26.0,13.0,,"Some meals were great, others were average."
4643,15.0,1.0,7.0,"Good quality, needs more variety."
4644,22.0,1.0,10.0,The subscription saves me so much time!
4645,,8.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4646,34.0,2.0,10.0,Loved the variety and convenience of the meals!
4647,,24.0,4.0,Too expensive for the portion size.
4648,20.0,4.0,7.0,"Some meals were great, others were average."
4649,37.0,4.0,4.0,Delivery was late.
4650,25.0,9.0,7.0,"Good quality, needs more variety."
4651,,11.0,7.0,"The service was okay, but portions could be bigger."
4652,,5.0,8.0,"Great meal plans, and customer service is fantastic."
4653,13.0,1.0,,"Good quality, needs more variety."
4654,18.0,11.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4655,9.0,3.0,8.0,Loved the variety and convenience of the meals!
4656,36.0,1.0,10.0,"Healthy, tasty, and super easy to prepare!"
4657,26.0,7.0,,I wish they had more flexible delivery times.
4658,20.0,1.0,5.0,"Good quality, needs more variety."
4659,27.0,24.0,7.0,"Some meals were great, others were average."
4660,26.0,,5.0,"Some meals were great, others were average."
4661,28.0,24.0,10.0,The subscription saves me so much time!
4662,,,6.0,I wish they had more flexible delivery times.
4663,24.0,24.0,,"The service was okay, but portions could be bigger."
4664,21.0,,6.0,"The service was okay, but portions could be bigger."
4665,29.0,1.0,,"Healthy, tasty, and super easy to prepare!"
4666,,1.0,7.0,"Good quality, needs more variety."
4667,,5.0,,I wish they had more flexible delivery times.
4668,36.0,1.0,10.0,"Healthy, tasty, and super easy to prepare!"
4669,,5.0,5.0,I wish they had more flexible delivery times.
4670,21.0,3.0,7.0,"The service was okay, but portions could be bigger."
4671,27.0,3.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4672,22.0,8.0,,Too expensive for the portion size.
4673,27.0,1.0,8.0,Loved the variety and convenience of the meals!
4674,21.0,11.0,5.0,I wish they had more flexible delivery times.
4675,23.0,6.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4676,34.0,19.0,5.0,"Good quality, needs more variety."
4677,23.0,3.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4678,21.0,24.0,9.0,"Great meal plans, and customer service is fantastic."
4679,31.0,6.0,9.0,"Healthy, tasty, and super easy to prepare!"
4680,20.0,24.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4681,22.0,1.0,,"Not bad, but not outstanding either."
4682,,10.0,,I wish they had more flexible delivery times.
4683,30.0,13.0,10.0,The subscription saves me so much time!
4684,31.0,1.0,6.0,I wish they had more flexible delivery times.
4685,21.0,6.0,5.0,"Some meals were great, others were average."
4686,28.0,12.0,8.0,The subscription saves me so much time!
4687,23.0,6.0,5.0,"Some meals were great, others were average."
4688,22.0,1.0,5.0,"Good quality, needs more variety."
4689,31.0,9.0,,The ingredients didn’t seem fresh.
4690,22.0,1.0,6.0,"Some meals were great, others were average."
4691,26.0,13.0,,"Some meals were great, others were average."
4692,26.0,1.0,7.0,"Some meals were great, others were average."
4693,20.0,,9.0,"Healthy, tasty, and super easy to prepare!"
4694,,2.0,8.0,Loved the variety and convenience of the meals!
4695,28.0,8.0,7.0,"Good quality, needs more variety."
4696,15.0,24.0,7.0,I wish they had more flexible delivery times.
4697,26.0,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4698,21.0,1.0,10.0,Loved the variety and convenience of the meals!
4699,30.0,3.0,7.0,"Good quality, needs more variety."
4700,18.0,14.0,6.0,"Some meals were great, others were average."
4701,,5.0,5.0,"The service was okay, but portions could be bigger."
4702,27.0,3.0,4.0,I canceled my subscription after a week.
4703,25.0,,8.0,The subscription saves me so much time!
4704,29.0,2.0,8.0,Loved the variety and convenience of the meals!
4705,17.0,4.0,8.0,"Healthy, tasty, and super easy to prepare!"
4706,33.0,,7.0,"Not bad, but not outstanding either."
4707,28.0,13.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
4708,32.0,20.0,6.0,"Not bad, but not outstanding either."
4709,29.0,11.0,9.0,Loved the variety and convenience of the meals!
4710,25.0,4.0,,"Some meals were great, others were average."
4711,19.0,5.0,6.0,"The service was okay, but portions could be bigger."
4712,,1.0,8.0,The subscription saves me so much time!
4713,33.0,10.0,8.0,"Healthy, tasty, and super easy to prepare!"
4714,32.0,7.0,8.0,"Healthy, tasty, and super easy to prepare!"
4715,22.0,18.0,7.0,"Some meals were great, others were average."
4716,11.0,1.0,7.0,I wish they had more flexible delivery times.
4717,24.0,11.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
4718,24.0,9.0,9.0,Loved the variety and convenience of the meals!
4719,,2.0,8.0,The subscription saves me so much time!
4720,28.0,8.0,7.0,I wish they had more flexible delivery times.
4721,29.0,20.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
4722,30.0,20.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4723,27.0,10.0,7.0,"Not bad, but not outstanding either."
4724,16.0,1.0,6.0,"Good quality, needs more variety."
4725,23.0,16.0,7.0,"Not bad, but not outstanding either."
4726,,8.0,1.0,I canceled my subscription after a week.
4727,27.0,2.0,7.0,"Some meals were great, others were average."
4728,27.0,1.0,,"The service was okay, but portions could be bigger."
4729,,1.0,10.0,Loved the variety and convenience of the meals!
4730,27.0,1.0,7.0,"Not bad, but not outstanding either."
4731,,11.0,5.0,"The service was okay, but portions could be bigger."
4732,,2.0,7.0,I wish they had more flexible delivery times.
4733,25.0,1.0,,I wish they had more flexible delivery times.
4734,31.0,4.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4735,25.0,5.0,8.0,"Great meal plans, and customer service is fantastic."
4736,17.0,1.0,,"Healthy, tasty, and super easy to prepare!"
4737,27.0,1.0,5.0,"Not bad, but not outstanding either."
4738,21.0,1.0,7.0,"Some meals were great, others were average."
4739,19.0,9.0,4.0,Too expensive for the portion size.
4740,21.0,1.0,8.0,"Healthy, tasty, and super easy to prepare!"
4741,,6.0,8.0,"Great meal plans, and customer service is fantastic."
4742,,1.0,,The subscription saves me so much time!
4743,27.0,1.0,,"Good quality, needs more variety."
4744,28.0,3.0,8.0,Loved the variety and convenience of the meals!
4745,27.0,1.0,10.0,The subscription saves me so much time!
4746,26.0,1.0,6.0,"Not bad, but not outstanding either."
4747,28.0,3.0,7.0,I wish they had more flexible delivery times.
4748,13.0,3.0,5.0,"Not bad, but not outstanding either."
4749,26.0,11.0,,"Good quality, needs more variety."
4750,,1.0,7.0,"Not bad, but not outstanding either."
4751,,15.0,9.0,"Healthy, tasty, and super easy to prepare!"
4752,24.0,13.0,6.0,I wish they had more flexible delivery times.
4753,25.0,11.0,,"The service was okay, but portions could be bigger."
4754,,2.0,,"Good quality, needs more variety."
4755,30.0,13.0,6.0,"The service was okay, but portions could be bigger."
4756,28.0,1.0,,The subscription saves me so much time!
4757,,1.0,4.0,The ingredients didn’t seem fresh.
4758,,1.0,10.0,"Great meal plans, and customer service is fantastic."
4759,21.0,22.0,6.0,"Some meals were great, others were average."
4760,26.0,2.0,8.0,Loved the variety and convenience of the meals!
4761,22.0,19.0,4.0,The ingredients didn’t seem fresh.
4762,27.0,2.0,,The subscription saves me so much time!
4763,14.0,19.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4764,23.0,18.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4765,,20.0,5.0,"Not bad, but not outstanding either."
4766,27.0,,7.0,"Some meals were great, others were average."
4767,26.0,16.0,5.0,"Not bad, but not outstanding either."
4768,35.0,24.0,6.0,"The service was okay, but portions could be bigger."
4769,13.0,3.0,9.0,Loved the variety and convenience of the meals!
4770,21.0,4.0,9.0,"Great meal plans, and customer service is fantastic."
4771,23.0,10.0,7.0,"Good quality, needs more variety."
4772,29.0,2.0,5.0,"The service was okay, but portions could be bigger."
4773,29.0,11.0,,Loved the variety and convenience of the meals!
4774,21.0,1.0,7.0,"Some meals were great, others were average."
4775,30.0,5.0,2.0,Too expensive for the portion size.
4776,23.0,1.0,9.0,The subscription saves me so much time!
4777,31.0,2.0,7.0,"Good quality, needs more variety."
4778,20.0,2.0,9.0,The subscription saves me so much time!
4779,24.0,14.0,5.0,"Some meals were great, others were average."
4780,23.0,1.0,1.0,I canceled my subscription after a week.
4781,30.0,13.0,8.0,"Great meal plans, and customer service is fantastic."
4782,22.0,12.0,8.0,Loved the variety and convenience of the meals!
4783,25.0,5.0,4.0,The meals were bland and arrived late!
4784,28.0,2.0,5.0,"The service was okay, but portions could be bigger."
4785,28.0,,10.0,Loved the variety and convenience of the meals!
4786,29.0,5.0,6.0,I wish they had more flexible delivery times.
4787,,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4788,,6.0,6.0,"Good quality, needs more variety."
4789,23.0,24.0,,The ingredients didn’t seem fresh.
4790,25.0,1.0,7.0,"The service was okay, but portions could be bigger."
4791,,6.0,,"Some meals were great, others were average."
4792,24.0,24.0,6.0,"The service was okay, but portions could be bigger."
4793,,15.0,7.0,"Not bad, but not outstanding either."
4794,17.0,15.0,8.0,Loved the variety and convenience of the meals!
4795,28.0,13.0,,"Good quality, needs more variety."
4796,26.0,2.0,4.0,Delivery was late.
4797,30.0,,8.0,"Great meal plans, and customer service is fantastic."
4798,25.0,22.0,3.0,I canceled my subscription after a week.
4799,16.0,5.0,3.0,Delivery was late.
4800,23.0,,8.0,Fresh ingredients and well-balanced meals—highly recommend!
4801,24.0,4.0,8.0,The subscription saves me so much time!
4802,29.0,3.0,,"Good quality, needs more variety."
4803,15.0,1.0,4.0,Delivery was late.
4804,25.0,7.0,6.0,I wish they had more flexible delivery times.
4805,,6.0,6.0,"The service was okay, but portions could be bigger."
4806,22.0,4.0,4.0,The meals were bland and arrived late!
4807,25.0,1.0,6.0,"Not bad, but not outstanding either."
4808,22.0,12.0,8.0,"Great meal plans, and customer service is fantastic."
